Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2018-10-11 09:20:11;"Dziki Trening";"Push Up";2;0;kg;20;;;;0;;;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Push Up";3;0;kg;20;;;;0;;;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Chest Dip";1;;;10;;;;0;"";;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Chest Dip";2;;;10;;;;0;;;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Chest Dip";3;;;10;;;;0;;;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Pull Up";1;;;10;;;;0;"16/08 Do pełnego wyprostu wszystkiego powtórzenia i bez omagania cialrm
09/09 pierwsze 10 lajtowo , ostatnia 6 sam 4 pomoc 
14/09 ostatnie 6 sam 
21/09: pierwsze dwie sam; 7 sam; 5 sam
27/09: sam; sam (z nogami); 6 sam; 6 sam
06/10: 3 serie sam, ostatnia 6 sam 
";;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Pull Up";2;;;10;;;;0;;;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Pull Up";3;;;10;;;;0;;;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Plank";1;;;;;;km;60;"";;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Plank";2;;;;;;km;60;;;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Plank";3;;;;;;km;60;;;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Hanging Knee Raise";1;;;15;;;;0;"";;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Hanging Knee Raise";2;;;15;;;;0;;;1h 11m
2018-10-11 09:20:11;"Dziki Trening";"Hanging Knee Raise";3;;;15;;;;0;;;1h 11m
2018-10-13 09:46:32;"Trening 1";"Bench Press (Barbell)";1;77,5;kg;6;;;;0;"";"";3h 15m
2018-10-13 09:46:32;"Trening 1";"Bench Press (Barbell)";2;72,5;kg;7;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Bench Press (Barbell)";3;67,5;kg;9;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Bench Press (Barbell)";4;60;kg;13;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Overhead Press (Barbell)";1;50;kg;5;;;;0;"";;3h 15m
2018-10-13 09:46:32;"Trening 1";"Overhead Press (Barbell)";2;45;kg;6;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Overhead Press (Barbell)";3;40;kg;8;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Overhead Press (Barbell)";4;40;kg;7;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Squat (Barbell)";1;80;kg;6;;;;0;"";;3h 15m
2018-10-13 09:46:32;"Trening 1";"Squat (Barbell)";2;80;kg;7;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Squat (Barbell)";3;80;kg;10;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Squat (Barbell)";4;70;kg;13;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Front Raise (Dumbbell)";1;7,5;kg;12;;;;0;"";;3h 15m
2018-10-13 09:46:32;"Trening 1";"Front Raise (Dumbbell)";2;7,5;kg;10;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Triceps Dip";1;0;kg;15;;;;0;"";;3h 15m
2018-10-13 09:46:32;"Trening 1";"Triceps Dip";2;10;kg;15;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Triceps Dip";3;10;kg;12;;;;0;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Plank";1;;;;;;km;90;"";;3h 15m
2018-10-13 09:46:32;"Trening 1";"Plank";2;;;;;;km;60;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Plank";3;;;;;;km;60;;;3h 15m
2018-10-13 09:46:32;"Trening 1";"Hanging Knee Raise";1;;;20;;;;0;"";;3h 15m
2018-10-13 09:46:32;"Trening 1";"Hanging Knee Raise";2;;;15;;;;0;;;3h 15m
2018-10-16 10:59:21;"Trening 2";"Deadlift (Barbell)";1;105;kg;5;;;;0;"";"";1h 34m
2018-10-16 10:59:21;"Trening 2";"Deadlift (Barbell)";2;95;kg;7;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Deadlift (Barbell)";3;85;kg;9;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Deadlift (Barbell)";4;75;kg;10;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Bent Over Row (Barbell)";1;55;kg;6;;;;0;"";;1h 34m
2018-10-16 10:59:21;"Trening 2";"Bent Over Row (Barbell)";2;50;kg;7;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Bent Over Row (Barbell)";3;45;kg;9;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Bent Over Row (Barbell)";4;40;kg;12;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Pull Up";1;0;kg;9;;;;0;"";;1h 34m
2018-10-16 10:59:21;"Trening 2";"Pull Up";2;0;kg;8;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Pull Up";3;0;kg;6;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Pull Up";4;0;kg;7;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Bench Press (Dumbbell)";1;27,5;kg;11;;;;0;"";;1h 34m
2018-10-16 10:59:21;"Trening 2";"Bench Press (Dumbbell)";2;27,5;kg;11;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Bench Press (Dumbbell)";3;27,5;kg;8;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Bicep Curl (Dumbbell)";1;10;kg;12;;;;0;"";;1h 34m
2018-10-16 10:59:21;"Trening 2";"Bicep Curl (Dumbbell)";2;10;kg;10;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Bicep Curl (Dumbbell)";3;10;kg;10;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Plank";1;;;;;;km;60;"";;1h 34m
2018-10-16 10:59:21;"Trening 2";"Plank";2;;;;;;km;60;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Plank";3;;;;;;km;60;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Cable Crunch";1;20;kg;20;;;;0;"";;1h 34m
2018-10-16 10:59:21;"Trening 2";"Cable Crunch";2;20;kg;20;;;;0;;;1h 34m
2018-10-16 10:59:21;"Trening 2";"Cable Crunch";3;20;kg;20;;;;0;;;1h 34m
2018-10-18 09:22:13;"Trening 1";"Bench Press (Barbell)";1;80;kg;4;;;;0;"";"";1h 30m
2018-10-18 09:22:13;"Trening 1";"Bench Press (Barbell)";2;75;kg;7;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Bench Press (Barbell)";3;70;kg;8;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Bench Press (Barbell)";4;65;kg;10;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Overhead Press (Barbell)";1;45;kg;6;;;;0;"";;1h 30m
2018-10-18 09:22:13;"Trening 1";"Overhead Press (Barbell)";2;40;kg;7;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Overhead Press (Barbell)";3;35;kg;9;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Overhead Press (Barbell)";4;35;kg;10;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Squat (Barbell)";1;85;kg;5;;;;0;"";;1h 30m
2018-10-18 09:22:13;"Trening 1";"Squat (Barbell)";2;80;kg;7;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Squat (Barbell)";3;75;kg;10;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Squat (Barbell)";4;70;kg;10;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Front Raise (Dumbbell)";1;7,5;kg;13;;;;0;"";;1h 30m
2018-10-18 09:22:13;"Trening 1";"Front Raise (Dumbbell)";2;7,5;kg;12;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Triceps Dip";1;10;kg;15;;;;0;"";;1h 30m
2018-10-18 09:22:13;"Trening 1";"Triceps Dip";2;10;kg;15;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Triceps Dip";3;10;kg;13;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Plank";1;;;;;;km;90;"";;1h 30m
2018-10-18 09:22:13;"Trening 1";"Plank";2;;;;;;km;90;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Plank";3;;;;;;km;90;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Hanging Knee Raise";1;;;15;;;;0;"";;1h 30m
2018-10-18 09:22:13;"Trening 1";"Hanging Knee Raise";2;;;16;;;;0;;;1h 30m
2018-10-18 09:22:13;"Trening 1";"Hanging Knee Raise";3;;;15;;;;0;;;1h 30m
2018-10-20 10:51:25;"Trening 2";"Deadlift (Barbell)";1;105;kg;5;;;;0;"";"";1h 44m
2018-10-20 10:51:25;"Trening 2";"Deadlift (Barbell)";2;95;kg;6;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Deadlift (Barbell)";3;85;kg;8;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Deadlift (Barbell)";4;80;kg;8;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Bent Over Row (Barbell)";1;57,5;kg;5;;;;0;"";;1h 44m
2018-10-20 10:51:25;"Trening 2";"Bent Over Row (Barbell)";2;52,5;kg;6;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Bent Over Row (Barbell)";3;47,5;kg;8;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Bent Over Row (Barbell)";4;42,5;kg;8;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Pull Up";1;0;kg;9;;;;0;"";;1h 44m
2018-10-20 10:51:25;"Trening 2";"Pull Up";2;0;kg;8;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Pull Up";3;0;kg;7;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Pull Up";4;0;kg;6;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Bench Press (Dumbbell)";1;27,5;kg;11;;;;0;"";;1h 44m
2018-10-20 10:51:25;"Trening 2";"Bench Press (Dumbbell)";2;27,5;kg;10;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Bench Press (Dumbbell)";3;27,5;kg;8;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Bicep Curl (Dumbbell)";1;10;kg;13;;;;0;"";;1h 44m
2018-10-20 10:51:25;"Trening 2";"Bicep Curl (Dumbbell)";2;10;kg;10;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Bicep Curl (Dumbbell)";3;10;kg;12;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Plank";1;;;;;;km;60;"";;1h 44m
2018-10-20 10:51:25;"Trening 2";"Plank";2;;;;;;km;60;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Plank";3;;;;;;km;60;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Cable Crunch";1;20;kg;20;;;;0;"";;1h 44m
2018-10-20 10:51:25;"Trening 2";"Cable Crunch";2;30;kg;15;;;;0;;;1h 44m
2018-10-20 10:51:25;"Trening 2";"Cable Crunch";3;30;kg;15;;;;0;;;1h 44m
2018-10-26 09:02:57;"Trening 1";"Bench Press (Barbell)";1;70;kg;6;;;;0;"";"";1h 13m
2018-10-26 09:02:57;"Trening 1";"Bench Press (Barbell)";2;65;kg;7;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Bench Press (Barbell)";4;60;kg;8;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Overhead Press (Barbell)";1;40;kg;6;;;;0;"";;1h 13m
2018-10-26 09:02:57;"Trening 1";"Overhead Press (Barbell)";2;35;kg;7;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Overhead Press (Barbell)";3;30;kg;8;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Squat (Barbell)";1;60;kg;8;;;;0;"";;1h 13m
2018-10-26 09:02:57;"Trening 1";"Squat (Barbell)";2;60;kg;8;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Squat (Barbell)";3;60;kg;8;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Squat (Barbell)";4;60;kg;10;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Front Raise (Dumbbell)";1;7,5;kg;15;;;;0;"";;1h 13m
2018-10-26 09:02:57;"Trening 1";"Front Raise (Dumbbell)";2;7,5;kg;13;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Triceps Dip";1;10;kg;15;;;;0;"";;1h 13m
2018-10-26 09:02:57;"Trening 1";"Triceps Dip";2;10;kg;12;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Triceps Dip";3;10;kg;12;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Plank";1;;;;;;km;60;"";;1h 13m
2018-10-26 09:02:57;"Trening 1";"Plank";2;;;;;;km;60;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Plank";3;;;;;;km;90;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Hanging Knee Raise";1;;;10;;;;0;"";;1h 13m
2018-10-26 09:02:57;"Trening 1";"Hanging Knee Raise";2;;;81;;;;0;;;1h 13m
2018-10-26 09:02:57;"Trening 1";"Hanging Knee Raise";3;;;15;;;;0;;;1h 13m
2018-10-29 08:37:56;"Trening 2";"Deadlift (Barbell)";1;90;kg;5;;;;0;"";"";2h 31m
2018-10-29 08:37:56;"Trening 2";"Deadlift (Barbell)";2;80;kg;6;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Deadlift (Barbell)";3;70;kg;8;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Deadlift (Barbell)";4;60;kg;8;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Bent Over Row (Barbell)";1;60;kg;5;;;;0;"";;2h 31m
2018-10-29 08:37:56;"Trening 2";"Bent Over Row (Barbell)";2;55;kg;6;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Bent Over Row (Barbell)";3;50;kg;8;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Bent Over Row (Barbell)";4;45;kg;8;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Pull Up";1;0;kg;9;;;;0;"";;2h 31m
2018-10-29 08:37:56;"Trening 2";"Pull Up";2;0;kg;6;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Pull Up";3;0;kg;5;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Pull Up";4;0;kg;5;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Bench Press (Dumbbell)";1;25;kg;10;;;;0;"";;2h 31m
2018-10-29 08:37:56;"Trening 2";"Bench Press (Dumbbell)";2;25;kg;10;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Bench Press (Dumbbell)";3;25;kg;8;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Bicep Curl (Dumbbell)";1;10;kg;12;;;;0;"";;2h 31m
2018-10-29 08:37:56;"Trening 2";"Bicep Curl (Dumbbell)";2;10;kg;12;;;;0;;;2h 31m
2018-10-29 08:37:56;"Trening 2";"Bicep Curl (Dumbbell)";3;10;kg;12;;;;0;;;2h 31m
2018-10-31 08:29:14;"Trening 1";"Bench Press (Barbell)";1;75;kg;5;;;;0;"";"";48h 18m
2018-10-31 08:29:14;"Trening 1";"Bench Press (Barbell)";2;70;kg;6;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Bench Press (Barbell)";3;65;kg;8;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Bench Press (Barbell)";4;65;kg;8;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Overhead Press (Barbell)";1;50;kg;5;;;;0;"";;48h 18m
2018-10-31 08:29:14;"Trening 1";"Overhead Press (Barbell)";2;45;kg;6;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Overhead Press (Barbell)";3;40;kg;8;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Overhead Press (Barbell)";4;40;kg;7;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Squat (Barbell)";1;70;kg;7;;;;0;"";;48h 18m
2018-10-31 08:29:14;"Trening 1";"Squat (Barbell)";2;60;kg;7;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Squat (Barbell)";3;60;kg;8;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Squat (Barbell)";4;60;kg;8;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Front Raise (Dumbbell)";1;8;kg;15;;;;0;"";;48h 18m
2018-10-31 08:29:14;"Trening 1";"Front Raise (Dumbbell)";2;8;kg;15;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Triceps Dip";1;10;kg;12;;;;0;"";;48h 18m
2018-10-31 08:29:14;"Trening 1";"Triceps Dip";2;10;kg;12;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Triceps Dip";3;10;kg;12;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Plank";1;;;;;;km;90;"";;48h 18m
2018-10-31 08:29:14;"Trening 1";"Plank";2;;;;;;km;90;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Plank";3;;;;;;km;60;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Hanging Knee Raise";1;;;8;;;;0;"";;48h 18m
2018-10-31 08:29:14;"Trening 1";"Hanging Knee Raise";2;;;8;;;;0;;;48h 18m
2018-10-31 08:29:14;"Trening 1";"Hanging Knee Raise";3;;;6;;;;0;;;48h 18m
2018-11-02 09:04:50;"Trening 2";"Deadlift (Barbell)";1;95;kg;5;;;;0;"";"";1h 18m
2018-11-02 09:04:50;"Trening 2";"Deadlift (Barbell)";2;85;kg;6;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Deadlift (Barbell)";3;75;kg;8;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Deadlift (Barbell)";4;65;kg;8;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Bent Over Row (Barbell)";1;60;kg;5;;;;0;"";;1h 18m
2018-11-02 09:04:50;"Trening 2";"Bent Over Row (Barbell)";2;60;kg;6;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Bent Over Row (Barbell)";3;60;kg;8;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Bent Over Row (Barbell)";4;60;kg;8;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Pull Up";1;0;kg;8;;;;0;"";;1h 18m
2018-11-02 09:04:50;"Trening 2";"Pull Up";2;0;kg;7;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Pull Up";3;0;kg;6;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Pull Up";4;0;kg;6;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Bench Press (Dumbbell)";1;25;kg;10;;;;0;"";;1h 18m
2018-11-02 09:04:50;"Trening 2";"Bench Press (Dumbbell)";2;25;kg;10;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Bench Press (Dumbbell)";3;25;kg;10;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Bicep Curl (Dumbbell)";1;10;kg;12;;;;0;"";;1h 18m
2018-11-02 09:04:50;"Trening 2";"Bicep Curl (Dumbbell)";2;10;kg;12;;;;0;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Plank";1;;;;;;km;75;"";;1h 18m
2018-11-02 09:04:50;"Trening 2";"Plank";2;;;;;;km;75;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Plank";3;;;;;;km;75;;;1h 18m
2018-11-02 09:04:50;"Trening 2";"Cable Crunch";1;0;kg;10;;;;0;"";;1h 18m
2018-11-02 09:04:50;"Trening 2";"Cable Crunch";2;0;kg;12;;;;0;;;1h 18m
2018-11-13 08:12:55;"Trening 1";"Bench Press (Barbell)";1;77,5;kg;5;;;;0;"";"";1h 34m
2018-11-13 08:12:55;"Trening 1";"Bench Press (Barbell)";2;72,5;kg;6;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Bench Press (Barbell)";3;67,5;kg;8;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Bench Press (Barbell)";4;65;kg;8;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Overhead Press (Barbell)";1;50;kg;5;;;;0;"";;1h 34m
2018-11-13 08:12:55;"Trening 1";"Overhead Press (Barbell)";2;45;kg;6;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Overhead Press (Barbell)";3;40;kg;8;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Overhead Press (Barbell)";4;40;kg;8;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Squat (Barbell)";1;60;kg;8;;;;0;"";;1h 34m
2018-11-13 08:12:55;"Trening 1";"Squat (Barbell)";2;60;kg;8;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Squat (Barbell)";3;60;kg;8;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Squat (Barbell)";4;60;kg;8;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Front Raise (Dumbbell)";1;10;kg;9;;;;0;"";;1h 34m
2018-11-13 08:12:55;"Trening 1";"Front Raise (Dumbbell)";2;10;kg;8;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Triceps Dip";1;10;kg;12;;;;0;"";;1h 34m
2018-11-13 08:12:55;"Trening 1";"Triceps Dip";2;10;kg;12;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Triceps Dip";3;10;kg;10;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Plank";1;;;;;;km;90;"";;1h 34m
2018-11-13 08:12:55;"Trening 1";"Plank";2;;;;;;km;90;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Plank";3;;;;;;km;90;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Hanging Knee Raise";1;;;10;;;;0;"";;1h 34m
2018-11-13 08:12:55;"Trening 1";"Hanging Knee Raise";2;;;10;;;;0;;;1h 34m
2018-11-13 08:12:55;"Trening 1";"Hanging Knee Raise";3;;;10;;;;0;;;1h 34m
